70259,6703300,單 149號以下,odd;<NUMBER:149
70261,6703300,單 151號以上,odd;>NUMBER:151
70259,6703300,雙 220號以下,even;<NUMBER:220
70267,6703300,　 222巷單全,odd;=:222巷
70259,6703300,　 222巷雙全,even;=LANE:222
70267,6703300,雙 224號以上,even;>NUMBER:224
