30042,1001801,單 253號以下,odd;<NUMBER:253
30042,1001802,單 259號以上,odd;>NUMBER:259
30042,1001801,雙 208號以下,even;<NUMBER:208
30042,1001801,　 210巷單全,odd;=:210巷
30042,1001802,　 210巷雙全,even;=LANE:210
30042,1001802,雙 212號以上,even;>NUMBER:212
