82942,6402500,單 203號以下,odd;<NUMBER:203
82947,6402500,單 205號至 451號,odd;~NUMBER:205:451
82946,6402500,單 453號以上,odd;>NUMBER:453
82942,6402500,雙 212號以下,even;<NUMBER:212
82947,6402500,雙 242巷至 460巷,even;~LANE:242:460
82946,6402500,雙 468號至 908號,even;~NUMBER:468:908
