80642,6400900,單  75號以下,odd;<NUMBER:75
80643,6400900,單 161號以上,odd;>NUMBER:161
80643,6400900,雙 536號至 548號,even;~NUMBER:536:548
83085,6401200,單  81號至 159號,odd;~NUMBER:81:159
83087,6401200,雙  80號以下,even;<NUMBER:80
83085,6401200,雙  82號至 160號,even;~NUMBER:82:160
83084,6401200,雙 162號至 306號,even;~NUMBER:162:306
83083,6401200,雙 308號至 426號,even;~NUMBER:308:426
83071,6401200,雙 428號至 520號,even;~NUMBER:428:520
