10341,6300600,單  25號以下,odd;<NUMBER:25
10343,6300600,單  27號以上,odd;>NUMBER:27
10341,6300600,雙  36之   1號以下,even;<NUMBER:36之1
10343,6300600,雙  38號以上,even;>NUMBER:38
