10671,6300300,單 151號以下,odd;<NUMBER:151
10674,6300300,單 153號至 239號,odd;~NUMBER:153:239
10676,6300300,單 241號至 303號,odd;~NUMBER:241:303
10671,6300300,雙 186號以下,even;<NUMBER:186
10674,6300300,雙 188巷至 228號,even;~LANE:188:228
10676,6300300,雙 230號以上,even;>NUMBER:230
11055,6300200,單 305號以上,odd;>NUMBER:305
