60090,1002002,單 353號以下,odd;<NUMBER:353
60089,1002002,單 355號以上,odd;>NUMBER:355
60090,1002002,雙 384號以下,even;<NUMBER:384
60089,1002002,雙 386號以上,even;>NUMBER:386
