11573,6300900,單 345號以下,odd;<NUMBER:345
11560,6300900,單 347號以上,odd;>NUMBER:347
11573,6300900,雙 330號以下,even;<NUMBER:330
11560,6300900,雙 332號以上,even;>NUMBER:332
