71089,6703100,單 173號以下,odd;<NUMBER:173
71065,6703100,單 175號以上,odd;>NUMBER:175
71089,6703100,雙 148號以下,even;<NUMBER:148
71065,6703100,雙 150號以上,even;>NUMBER:150
