80661,6400900,單 825號以下,odd;<NUMBER:825
80674,6400900,單 939巷至 999號,odd;~LANE:939:999
80661,6400900,單1001號以上,odd;>NUMBER:1001
80661,6400900,雙 528巷至 568號,even;~LANE:528:568
80661,6400900,雙 656號至1480號,even;~NUMBER:656:1480
