60068,1002001,單 157號以下,odd;<NUMBER:157
60068,1002002,單 159號以上,odd;>NUMBER:159
60068,1002001,雙  82號以下,even;<NUMBER:82
60068,1002002,雙  84號以上,even;>NUMBER:84
