40742,6600600,單 169號以下,odd;<NUMBER:169
40744,6600600,單 171號至 349號,odd;~NUMBER:171:349
40742,6600600,雙 166號以下,even;<NUMBER:166
40744,6600600,雙 170號至 362號,even;~NUMBER:170:362
