40756,6600600,單  77號以下,odd;<NUMBER:77
40757,6600600,單 123號以上,odd;>NUMBER:123
40756,6600600,雙  50號以下,even;<NUMBER:50
40757,6600600,雙 146號以上,even;>NUMBER:146
