26548,1000202,單 107號以下,odd;<NUMBER:107
26549,1000202,單 109號以上,odd;>NUMBER:109
26548,1000202,雙  78號以下,even;<NUMBER:78
26549,1000202,雙  80號以上,even;>NUMBER:80
