42354,6601000,單 369號以下,odd;<NUMBER:369
42345,6601000,單 371號至1069號,odd;~NUMBER:371:1069
42354,6601000,雙 168巷以下,even;<LANE:168
42345,6601000,雙 170號至1050號,even;~NUMBER:170:1050
