22161,6501100,單 197號以下,odd;<NUMBER:197
22159,6501100,單 199號以上,odd;>NUMBER:199
22159,6501100,雙 102號以下,even;<NUMBER:102
22184,6501100,雙 104號至 164號,even;~NUMBER:104:164
22159,6501100,雙 166號至 300號,even;~NUMBER:166:300
22161,6501100,雙 302號以上,even;>NUMBER:302
