71064,6703100,單 101號以下,odd;<NUMBER:101
71087,6703100,單 103號至 139號,odd;~NUMBER:103:139
71061,6703100,單 141號至 269號,odd;~NUMBER:141:269
71077,6703100,單 271號以上,odd;>NUMBER:271
71064,6703100,雙  90號以下,even;<NUMBER:90
71087,6703100,雙  92號至 148號,even;~NUMBER:92:148
71061,6703100,雙 150號至 292號,even;~NUMBER:150:292
71077,6703100,雙 296號以上,even;>NUMBER:296
