71089,6703100,單  29號以下,odd;<NUMBER:29
71076,6703100,單  31號至 171號,odd;~NUMBER:31:171
71089,6703100,雙  82號以下,even;<NUMBER:82
71076,6703100,雙  84號以上,even;>NUMBER:84
