41456,6602300,單 275號以下,odd;<NUMBER:275
41451,6602300,單 299號至 719號,odd;~NUMBER:299:719
41456,6602300,雙 342號以下,even;<NUMBER:342
41451,6602300,雙 416號至 762號,even;~NUMBER:416:762
