80755,6400500,單  25號以下,odd;<NUMBER:25
80759,6400500,單  27號至  35號,odd;~NUMBER:27:35
80755,6400500,單  37號以上,odd;>NUMBER:37
80755,6400500,雙  20號以下,even;<NUMBER:20
80756,6400500,雙  22號以上,even;>NUMBER:22
