40153,6600200,單 139號以下,odd;<NUMBER:139
40147,6600200,單 141號以上,odd;>NUMBER:141
40153,6600200,雙 142號以下,even;<NUMBER:142
40147,6600200,雙 144號以上,even;>NUMBER:144
