43654,6601200,單  27號以下,odd;<NUMBER:27
43655,6601200,單  29號以上,odd;>NUMBER:29
43654,6601200,雙  58號以下,even;<NUMBER:58
43655,6601200,雙  60號以上,even;>NUMBER:60
