26550,1000202,單 281號以下,odd;<NUMBER:281
26542,1000202,單 283號以上,odd;>NUMBER:283
26550,1000202,雙 322號以下,even;<NUMBER:322
26542,1000202,雙 324號以上,even;>NUMBER:324
