40675,6600800,單 181號以下,odd;<NUMBER:181
40668,6600800,單 183號至 235號,odd;~NUMBER:183:235
40670,6600800,單 237號以上,odd;>NUMBER:237
40675,6600800,雙 214號以下,even;<NUMBER:214
40670,6600800,雙 216號至 244號,even;~NUMBER:216:244
40668,6600800,雙 246號至 280號,even;~NUMBER:246:280
40670,6600800,雙 282號以上,even;>NUMBER:282
