41269,6602800,單  61號以下,odd;<NUMBER:61
41284,6602800,單  63號至 223號,odd;~NUMBER:63:223
41262,6602800,單 225號至 245號,odd;~NUMBER:225:245
41259,6602800,單 247號以上,odd;>NUMBER:247
41269,6602800,雙  96號以下,even;<NUMBER:96
41284,6602800,雙  98號至 216號,even;~NUMBER:98:216
41262,6602800,雙 218號至 244號,even;~NUMBER:218:244
41259,6602800,雙 246號以上,even;>NUMBER:246
