60091,1002002,單 379號以下,odd;<NUMBER:379
60095,1002002,單 381號以上,odd;>NUMBER:381
60091,1002002,雙 434號以下,even;<NUMBER:434
60095,1002002,雙 436號以上,even;>NUMBER:436
