10567,6300100,單 299號以下,odd;<NUMBER:299
10567,6300100,雙 288號以下,even;<NUMBER:288
11560,6300900,單 699號以上,odd;>NUMBER:699
11577,6300900,雙 290號至 314號,even;~NUMBER:290:314
11554,6300900,雙 316號至 410號,even;~NUMBER:316:410
11570,6300900,雙 412號至 442號,even;~NUMBER:412:442
11573,6300900,雙 444號至 636號,even;~NUMBER:444:636
11560,6300900,雙 638號以上,even;>NUMBER:638
