91344,1001305,單 749號以下,odd;<NUMBER:749
91346,1001305,單 751號以上,odd;>NUMBER:751
91344,1001305,雙 626號以下,even;<NUMBER:626
91346,1001305,雙 628號以上,even;>NUMBER:628
