32661,6800400,連  10之   2號以下,<10之2號
32646,6800400,連  11號至  12之   9號,11號~12之9號
32661,6800400,連  15號至  39之   3號,15號~39之3號
32667,6800400,　  10之   3至之   5號,10之3號~10之5號
32647,6800400,連  40號至  41之   5號,40號~41之5號
32661,6800400,連  42號以上,>42號
