60088,1002002,單 105號以下,odd;<NUMBER:105
60093,1002002,單 107號至 211號,odd;~NUMBER:107:211
60092,1002002,單 213號至 317號,odd;~NUMBER:213:317
60088,1002002,雙 158號以下,even;<NUMBER:158
60093,1002002,雙 160號至 206號,even;~NUMBER:160:206
60092,1002002,雙 208號至 318號,even;~NUMBER:208:318
