33065,6800100,單  67號以下,odd;<NUMBER:67
33060,6800100,單  69號以上,odd;>NUMBER:69
33065,6800100,雙  70號以下,even;<NUMBER:70
33060,6800100,雙  72號以上,even;>NUMBER:72
