10851,6300700,單 101號以下,odd;<NUMBER:101
10852,6300700,單 103號至 113號,odd;~NUMBER:103:113
10855,6300700,單 115號以上,odd;>NUMBER:115
10851,6300700,雙  74號以下,even;<NUMBER:74
10852,6300700,雙  76號至  92號,even;~NUMBER:76:92
10855,6300700,雙  94號以上,even;>NUMBER:94
