60043,1002001,單 241號以下,odd;<NUMBER:241
60043,1002002,單 243號以上,odd;>NUMBER:243
60043,1002001,雙 388號以下,even;<NUMBER:388
60043,1002002,雙 390號以上,even;>NUMBER:390
