81257,6401100,全,all
83060,6401200,單  55號以下,odd;<NUMBER:55
83061,6401200,單  57號以上,odd;>NUMBER:57
83060,6401200,雙  66號以下,even;<NUMBER:66
83061,6401200,雙  68號以上,even;>NUMBER:68
