83164,6401400,單  29號以下,odd;<NUMBER:29
83167,6401400,單  31號至  39號,odd;~NUMBER:31:39
83163,6401400,單  41號以上,odd;>NUMBER:41
83164,6401400,雙  18號以下,even;<NUMBER:18
83167,6401400,雙  20號至  26號,even;~NUMBER:20:26
83163,6401400,雙  28號以上,even;>NUMBER:28
