80641,6400900,單  69號以下,odd;<NUMBER:69
80647,6400900,單  71號以上,odd;>NUMBER:71
80641,6400900,雙  58巷以下,even;<LANE:58
80647,6400900,雙  82號以上,even;>NUMBER:82
