97645,1001507,單 113號以下,odd;<NUMBER:113
97641,1001507,單 125號至 247號,odd;~NUMBER:125:247
97645,1001507,雙 102號以下,even;<NUMBER:102
97641,1001507,雙 146號至 252號,even;~NUMBER:146:252
