40356,6600400,單 119號以下,odd;<NUMBER:119
40356,6600400,雙  38號以下,even;<NUMBER:38
40866,6600700,單 161號至 525號,odd;~NUMBER:161:525
40874,6600700,單 537號以上,odd;>NUMBER:537
40861,6600700,雙  64號至 418號,even;~NUMBER:64:418
40866,6600700,雙 420號至 526號,even;~NUMBER:420:526
40874,6600700,雙 528號以上,even;>NUMBER:528
