40855,6600700,單  61號以下,odd;<NUMBER:61
40876,6600700,單  63號以上,odd;>NUMBER:63
40855,6600700,雙  64號以下,even;<NUMBER:64
40876,6600700,雙  66號以上,even;>NUMBER:66
