54241,1000803,單 111號以下,odd;<NUMBER:111
54263,1000803,單 121號至 385號,odd;~NUMBER:121:385
54258,1000803,單 425號以上,odd;>NUMBER:425
54241,1000803,雙 116號以下,even;<NUMBER:116
54263,1000803,雙 118號至 408號,even;~NUMBER:118:408
54258,1000803,雙 618號以上,even;>NUMBER:618
