83347,6401800,單  45號以下,odd;<NUMBER:45
83349,6401800,單  47號以上,odd;>NUMBER:47
83347,6401800,雙 160號以下,even;<NUMBER:160
83349,6401800,雙 162號以上,even;>NUMBER:162
