26842,1000209,單 121號以下,odd;<NUMBER:121
26843,1000209,單 123號以上,odd;>NUMBER:123
26842,1000209,雙 106號以下,even;<NUMBER:106
26843,1000209,雙 108號以上,even;>NUMBER:108
