33070,6800100,單 101號以下,odd;<NUMBER:101
33067,6800100,單 103號以上,odd;>NUMBER:103
33070,6800100,雙 152號以下,even;<NUMBER:152
33067,6800100,雙 154號以上,even;>NUMBER:154
