33861,6800500,單  11之   1號以下,odd;<NUMBER:11之1
33859,6800500,單 165號至 171之   1號,odd;~NUMBER:165:171之1
33861,6800500,雙  28號以下,even;<NUMBER:28
33859,6800500,雙 168號至 196號,even;~NUMBER:168:196
