30063,1001801,單 129號以下,odd;<NUMBER:129
30065,1001801,單 131號至1135號,odd;~NUMBER:131:1135
30066,1001801,單1137號以上,odd;>NUMBER:1137
30063,1001801,雙 300號以下,even;<NUMBER:300
30065,1001801,雙 302號至 948號,even;~NUMBER:302:948
30066,1001801,雙 950號以上,even;>NUMBER:950
