11054,6300200,單  99號以下,odd;<NUMBER:99
11055,6300200,單 101號以上,odd;>NUMBER:101
11054,6300200,雙 114號以下,even;<NUMBER:114
11055,6300200,雙 116號以上,even;>NUMBER:116
