30061,1001801,單 229號以下,odd;<NUMBER:229
30041,1001801,單 231號至 345號,odd;~NUMBER:231:345
30049,1001802,單 347號以上,odd;>NUMBER:347
30061,1001801,雙 266號以下,even;<NUMBER:266
30041,1001801,雙 270號至 388號,even;~NUMBER:270:388
30049,1001802,雙 390號以上,even;>NUMBER:390
