40451,6600500,單  99號以下,odd;<NUMBER:99
40463,6600500,單 101號至 349號,odd;~NUMBER:101:349
40451,6600500,雙 332號以下,even;<NUMBER:332
40463,6600500,雙 334號至 430號,even;~NUMBER:334:430
