80055,6400600,單  77號以下,odd;<NUMBER:77
80055,6400600,雙  86號以下,even;<NUMBER:86
80147,6400700,單  79號以上,odd;>NUMBER:79
80147,6400700,雙  88號以上,even;>NUMBER:88
