71145,6702800,單 251號以下,odd;<NUMBER:251
71141,6702800,單 253號以上,odd;>NUMBER:253
71145,6702800,雙 260號以下,even;<NUMBER:260
71141,6702800,雙 262號以上,even;>NUMBER:262
