91251,1001313,單  21號以下,odd;<NUMBER:21
91246,1001313,單  23號以上,odd;>NUMBER:23
91251,1001313,雙  22號以下,even;<NUMBER:22
91246,1001313,雙  24號以上,even;>NUMBER:24
