70958,6703500,全,all
71846,6702900,單 161號至 215號,odd;~NUMBER:161:215
71841,6702900,單 277號至 293號,odd;~NUMBER:277:293
71846,6702900,雙  20號以下,even;<NUMBER:20
71841,6702900,雙 388號以上,even;>NUMBER:388
